PERIOD,LEAD_SOURCE,SOURCE_SALES,SOURCE_PREMIUM
2023-08-24,Google,1,170.5
2023-08-24,Lucent,0,0.0
2023-08-24,O2C,0,0.0
2023-08-24,Other,1,91.88
2023-08-24,Policy Chat,0,0.0
2023-08-24,Ring 2,1,494.37
2023-08-24,Roku,0,0.0
2023-08-24,VOXR,0,0.0
2023-08-24,Youtube,1,165.66
2023-08-24,Regal,1,179.2
2023-08-25,Barrington,2,648.82
2023-08-25,Channel Edge,1,217.03
2023-08-25,Google,0,0.0
2023-08-25,Lucent,0,0.0
2023-08-25,O2C,1,292.12
2023-08-25,Other,1,74.55
2023-08-25,Policy Chat,0,0.0
2023-08-25,Ring 2,0,0.0
2023-08-25,Roku,1,225.98
2023-08-25,VOXR,0,0.0
2023-08-25,Youtube,0,0.0
2023-08-25,Regal,0,0.0
2023-08-26,Barrington,0,0.0
2023-08-26,Channel Edge,1,244.62
2023-08-26,Google,0,0.0
2023-08-26,Lucent,0,0.0
2023-08-26,O2C,0,0.0
2023-08-26,Other,1,68.17
2023-08-26,Policy Chat,0,0.0
2023-08-26,Ring 2,0,0.0
2023-08-26,Roku,0,0.0
2023-08-26,VOXR,1,272.44
2023-08-26,Youtube,1,161.79
2023-08-26,Regal,0,0.0
2023-08-27,Barrington,1,286.48
2023-08-27,Channel Edge,0,0.0
2023-08-27,Google,1,195.17
2023-08-27,Lucent,0,0.0
2023-08-27,O2C,0,0.0
2023-08-27,Other,1,80.5
2023-08-27,Policy Chat,0,0.0
2023-08-27,Ring 2,0,0.0
2023-08-27,Roku,0,0.0
2023-08-27,VOXR,0,0.0
2023-08-27,Youtube,0,0.0
2023-08-27,Regal,0,0.0
2023-08-28,Barrington,0,0.0
2023-08-28,Channel Edge,0,0.0
2023-08-28,Google,2,473.05
2023-08-28,Lucent,0,0.0
2023-08-28,O2C,0,0.0
2023-08-28,Other,1,81.26
2023-08-28,Policy Chat,0,0.0
2023-08-28,Ring 2,0,0.0
2023-08-28,Roku,1,184.68
2023-08-28,VOXR,0,0.0
2023-08-28,Youtube,0,0.0
2023-08-28,Regal,1,151.75
2023-08-29,Barrington,1,261.07
2023-08-29,Channel Edge,0,0.0
2023-08-29,Google,3,544.7
2023-08-29,Lucent,0,0.0
2023-08-29,O2C,4,1300.53
2023-08-29,Other,0,0.0
2023-08-29,Policy Chat,0,0.0
2023-08-29,Ring 2,0,0.0
2023-08-29,Roku,0,0.0
2023-08-29,VOXR,0,0.0
2023-08-29,Youtube,0,0.0
2023-08-29,Regal,0,0.0
2023-08-30,Barrington,0,0.0
2023-08-30,Channel Edge,1,281.89
2023-08-30,Google,0,0.0
2023-08-30,Lucent,0,0.0
2023-08-30,O2C,3,1049.69
2023-08-30,Other,1,79.52
2023-08-30,Policy Chat,1,55.78
2023-08-30,Ring 2,2,1005.8
2023-08-30,Roku,0,0.0
2023-08-30,VOXR,0,0.0
2023-08-30,Youtube,4,745.71
2023-08-30,Regal,0,0.0
2023-08-31,Barrington,0,0.0
2023-08-31,Channel Edge,2,581.41
2023-08-31,Google,1,255.55
2023-08-31,Lucent,0,0.0
2023-08-31,O2C,2,716.39
2023-08-31,Other,0,0.0
2023-08-31,Policy Chat,0,0.0
2023-08-31,Ring 2,0,0.0
2023-08-31,Roku,2,311.39
2023-08-31,VOXR,0,0.0
2023-08-31,Youtube,0,0.0
2023-08-31,Regal,1,147.37
2023-09-01,Barrington,1,244.29
2023-09-01,Channel Edge,1,202.99
2023-09-01,Google,4,662.25
2023-09-01,Lucent,0,0.0
2023-09-01,O2C,0,0.0
2023-09-01,Other,0,0.0
2023-09-01,Policy Chat,0,0.0
2023-09-01,Ring 2,0,0.0
2023-09-01,Roku,0,0.0
2023-09-01,VOXR,0,0.0
2023-09-01,Youtube,0,0.0
2023-09-01,Regal,0,0.0
2023-09-02,Barrington,0,0.0
2023-09-02,Channel Edge,0,0.0
2023-09-02,Google,0,0.0
2023-09-02,Lucent,0,0.0
2023-09-02,O2C,0,0.0
2023-09-02,Other,0,0.0
2023-09-02,Policy Chat,0,0.0
2023-09-02,Ring 2,0,0.0
2023-09-02,Roku,0,0.0
2023-09-02,VOXR,0,0.0
2023-09-02,Youtube,0,0.0
2023-09-02,Regal,1,163.06
2023-09-03,Barrington,0,0.0
2023-09-03,Channel Edge,0,0.0
2023-09-03,Google,0,0.0
2023-09-03,Lucent,0,0.0
2023-09-03,O2C,1,342.26
2023-09-03,Other,0,0.0
2023-09-03,Policy Chat,1,65.62
2023-09-03,Ring 2,0,0.0
2023-09-03,Roku,0,0.0
2023-09-03,VOXR,0,0.0
2023-09-03,Youtube,1,181.49
2023-09-03,Regal,0,0.0
2023-09-04,Barrington,0,0.0
2023-09-04,Channel Edge,1,218.94
2023-09-04,Google,0,0.0
2023-09-04,Lucent,0,0.0
2023-09-04,O2C,0,0.0
2023-09-04,Other,2,140.6
2023-09-04,Policy Chat,0,0.0
2023-09-04,Ring 2,0,0.0
2023-09-04,Roku,0,0.0
2023-09-04,VOXR,1,189.87
2023-09-04,Youtube,0,0.0
2023-09-04,Regal,0,0.0
2023-09-05,Barrington,0,0.0
2023-09-05,Channel Edge,0,0.0
2023-09-05,Google,2,348.49
2023-09-05,Lucent,0,0.0
2023-09-05,O2C,0,0.0
2023-09-05,Other,0,0.0
2023-09-05,Policy Chat,0,0.0
2023-09-05,Ring 2,0,0.0
2023-09-05,Roku,2,387.92
2023-09-05,VOXR,0,0.0
2023-09-05,Youtube,1,129.55
2023-09-05,Regal,0,0.0
2023-09-06,Barrington,1,247.51
2023-09-06,Channel Edge,0,0.0
2023-09-06,Google,0,0.0
2023-09-06,Lucent,0,0.0
2023-09-06,O2C,0,0.0
2023-09-06,Other,0,0.0
2023-09-06,Policy Chat,1,57.4
2023-09-06,Ring 2,0,0.0
2023-09-06,Roku,1,135.71
2023-09-06,VOXR,1,230.17
2023-09-06,Youtube,0,0.0
2023-09-06,Regal,0,0.0
2023-09-07,Barrington,0,0.0
2023-09-07,Channel Edge,0,0.0
2023-09-07,Google,1,144.47
2023-09-07,Lucent,0,0.0
2023-09-07,O2C,3,829.6
2023-09-07,Other,0,0.0
2023-09-07,Policy Chat,0,0.0
2023-09-07,Ring 2,0,0.0
2023-09-07,Roku,1,197.97
2023-09-07,VOXR,0,0.0
2023-09-07,Youtube,0,0.0
2023-09-07,Regal,1,141.8
2023-09-08,Barrington,1,257.75
2023-09-08,Channel Edge,0,0.0
2023-09-08,Google,4,834.07
2023-09-08,Lucent,0,0.0
2023-09-08,O2C,0,0.0
2023-09-08,Other,1,62.88
2023-09-08,Policy Chat,1,57.95
2023-09-08,Ring 2,2,1269.35
2023-09-08,Roku,0,0.0
2023-09-08,VOXR,0,0.0
2023-09-08,Youtube,0,0.0
2023-09-08,Regal,0,0.0
2023-09-09,Barrington,0,0.0
2023-09-09,Channel Edge,0,0.0
2023-09-09,Google,1,178.12
2023-09-09,Lucent,0,0.0
2023-09-09,O2C,1,340.3
2023-09-09,Other,1,57.32
2023-09-09,Policy Chat,0,0.0
2023-09-09,Ring 2,0,0.0
2023-09-09,Roku,2,287.54
2023-09-09,VOXR,0,0.0
2023-09-09,Youtube,3,466.22
2023-09-09,Regal,1,162.32
2023-09-10,Barrington,0,0.0
2023-09-10,Channel Edge,2,498.13
2023-09-10,Google,2,371.47
2023-09-10,Lucent,0,0.0
2023-09-10,O2C,0,0.0
2023-09-10,Other,0,0.0
2023-09-10,Policy Chat,0,0.0
2023-09-10,Ring 2,0,0.0
2023-09-10,Roku,0,0.0
2023-09-10,VOXR,0,0.0
2023-09-10,Youtube,1,152.16
2023-09-10,Regal,0,0.0
2023-09-11,Barrington,0,0.0
2023-09-11,Channel Edge,1,230.16
2023-09-11,Google,2,467.48
2023-09-11,Lucent,0,0.0
2023-09-11,O2C,0,0.0
2023-09-11,Other,1,56.46
2023-09-11,Policy Chat,1,72.4
2023-09-11,Ring 2,0,0.0
2023-09-11,Roku,0,0.0
2023-09-11,VOXR,0,0.0
2023-09-11,Youtube,0,0.0
2023-09-11,Regal,1,179.39
2023-09-12,Barrington,0,0.0
2023-09-12,Channel Edge,0,0.0
2023-09-12,Google,1,139.79
2023-09-12,Lucent,0,0.0
2023-09-12,O2C,0,0.0
2023-09-12,Other,0,0.0
2023-09-12,Policy Chat,0,0.0
2023-09-12,Ring 2,0,0.0
2023-09-12,Roku,0,0.0
2023-09-12,VOXR,0,0.0
2023-09-12,Youtube,1,179.22
2023-09-12,Regal,0,0.0
2023-09-13,Barrington,0,0.0
2023-09-13,Channel Edge,1,354.51
2023-09-13,Google,1,218.07
2023-09-13,Lucent,0,0.0
2023-09-13,O2C,0,0.0
2023-09-13,Other,0,0.0
2023-09-13,Policy Chat,0,0.0
2023-09-13,Ring 2,0,0.0
2023-09-13,Roku,1,179.97
2023-09-13,VOXR,0,0.0
2023-09-13,Youtube,1,155.18
2023-09-13,Regal,1,198.39
2023-09-14,Barrington,0,0.0
2023-09-14,Channel Edge,0,0.0
2023-09-14,Google,0,0.0
2023-09-14,Lucent,0,0.0
2023-09-14,O2C,0,0.0
2023-09-14,Other,1,54.09
2023-09-14,Policy Chat,0,0.0
2023-09-14,Ring 2,1,465.91
2023-09-14,Roku,1,166.22
2023-09-14,VOXR,0,0.0
2023-09-14,Youtube,3,433.56
2023-09-14,Regal,0,0.0
2023-09-15,Barrington,0,0.0
2023-09-15,Channel Edge,1,311.29
2023-09-15,Google,1,207.18
2023-09-15,Lucent,0,0.0
2023-09-15,O2C,0,0.0
2023-09-15,Other,3,150.0
2023-09-15,Policy Chat,0,0.0
2023-09-15,Ring 2,0,0.0
2023-09-15,Roku,0,0.0
2023-09-15,VOXR,0,0.0
2023-09-15,Youtube,0,0.0
2023-09-15,Regal,1,157.24
2023-09-16,Barrington,0,0.0
2023-09-16,Channel Edge,0,0.0
2023-09-16,Google,0,0.0
2023-09-16,Lucent,0,0.0
2023-09-16,O2C,0,0.0
2023-09-16,Other,0,0.0
2023-09-16,Policy Chat,1,61.0
2023-09-16,Ring 2,0,0.0
2023-09-16,Roku,0,0.0
2023-09-16,VOXR,0,0.0
2023-09-16,Youtube,1,158.41
2023-09-16,Regal,0,0.0
2023-09-17,Barrington,2,417.23
2023-09-17,Channel Edge,2,519.11
2023-09-17,Google,3,603.71
2023-09-17,Lucent,0,0.0
2023-09-17,O2C,0,0.0
2023-09-17,Other,2,158.89
2023-09-17,Policy Chat,0,0.0
2023-09-17,Ring 2,0,0.0
2023-09-17,Roku,0,0.0
2023-09-17,VOXR,1,195.24
2023-09-17,Youtube,1,141.0
2023-09-17,Regal,1,179.94
2023-09-18,Barrington,0,0.0
2023-09-18,Channel Edge,0,0.0
2023-09-18,Google,1,147.9
2023-09-18,Lucent,0,0.0
2023-09-18,O2C,1,320.4
2023-09-18,Other,1,50.0
2023-09-18,Policy Chat,1,51.91
2023-09-18,Ring 2,0,0.0
2023-09-18,Roku,0,0.0
2023-09-18,VOXR,1,162.75
2023-09-18,Youtube,1,147.78
2023-09-18,Regal,0,0.0
2023-09-19,Barrington,0,0.0
2023-09-19,Channel Edge,0,0.0
2023-09-19,Google,0,0.0
2023-09-19,Lucent,0,0.0
2023-09-19,O2C,1,238.68
2023-09-19,Other,1,62.91
2023-09-19,Policy Chat,0,0.0
2023-09-19,Ring 2,0,0.0
2023-09-19,Roku,1,143.71
2023-09-19,VOXR,1,226.11
2023-09-19,Youtube,1,158.47
2023-09-19,Regal,0,0.0
2023-09-20,Barrington,0,0.0
2023-09-20,Channel Edge,0,0.0
2023-09-20,Google,1,182.31
2023-09-20,Lucent,0,0.0
2023-09-20,O2C,1,402.59
2023-09-20,Other,0,0.0
2023-09-20,Policy Chat,0,0.0
2023-09-20,Ring 2,0,0.0
2023-09-20,Roku,0,0.0
2023-09-20,VOXR,0,0.0
2023-09-20,Youtube,0,0.0
2023-09-20,Regal,1,185.74
2023-09-21,Barrington,0,0.0
2023-09-21,Channel Edge,0,0.0
2023-09-21,Google,1,170.89
2023-09-21,Lucent,0,0.0
2023-09-21,O2C,1,365.59
2023-09-21,Other,0,0.0
2023-09-21,Policy Chat,0,0.0
2023-09-21,Ring 2,1,555.35
2023-09-21,Roku,0,0.0
2023-09-21,VOXR,0,0.0
2023-09-21,Youtube,1,200.5
2023-09-21,Regal,0,0.0
2023-09-22,Barrington,1,221.1
2023-09-22,Channel Edge,2,453.14
2023-09-22,Google,2,472.04
2023-09-22,Lucent,0,0.0
2023-09-22,O2C,0,0.0
2023-09-22,Other,0,0.0
2023-09-22,Policy Chat,0,0.0
2023-09-22,Ring 2,0,0.0
2023-09-22,Roku,1,165.59
2023-09-22,VOXR,0,0.0
2023-09-22,Youtube,0,0.0
2023-09-22,Regal,0,0.0
2023-09-23,Barrington,0,0.0
2023-09-23,Channel Edge,0,0.0
2023-09-23,Google,1,246.76
2023-09-23,Lucent,0,0.0
2023-09-23,O2C,0,0.0
2023-09-23,Other,2,122.22
2023-09-23,Policy Chat,1,64.85
2023-09-23,Ring 2,1,514.62
2023-09-23,Roku,2,283.11
2023-09-23,VOXR,0,0.0
2023-09-23,Youtube,4,566.37
2023-09-23,Regal,0,0.0
2023-09-24,Barrington,1,207.26
2023-09-24,Channel Edge,0,0.0
2023-09-24,Google,0,0.0
2023-09-24,Lucent,0,0.0
2023-09-24,O2C,2,737.66
2023-09-24,Other,0,0.0
2023-09-24,Policy Chat,0,0.0
2023-09-24,Ring 2,0,0.0
2023-09-24,Roku,0,0.0
2023-09-24,VOXR,1,201.58
2023-09-24,Youtube,4,663.07
2023-09-24,Regal,0,0.0
2023-09-25,Barrington,0,0.0
2023-09-25,Channel Edge,1,220.92
2023-09-25,Google,3,604.59
2023-09-25,Lucent,0,0.0
2023-09-25,O2C,0,0.0
2023-09-25,Other,1,56.67
2023-09-25,Policy Chat,1,60.85
2023-09-25,Ring 2,1,496.15
2023-09-25,Roku,1,137.86
2023-09-25,VOXR,0,0.0
2023-09-25,Youtube,0,0.0
2023-09-25,Regal,1,217.39
2023-09-26,Barrington,3,503.34
2023-09-26,Channel Edge,0,0.0
2023-09-26,Google,0,0.0
2023-09-26,Lucent,0,0.0
2023-09-26,O2C,2,773.22
2023-09-26,Other,0,0.0
2023-09-26,Policy Chat,0,0.0
2023-09-26,Ring 2,0,0.0
2023-09-26,Roku,1,161.74
2023-09-26,VOXR,0,0.0
2023-09-26,Youtube,2,269.22
2023-09-26,Regal,1,156.0
2023-09-27,Barrington,1,245.9
2023-09-27,Channel Edge,1,237.78
2023-09-27,Google,0,0.0
2023-09-27,Lucent,0,0.0
2023-09-27,O2C,0,0.0
2023-09-27,Other,1,50.88
2023-09-27,Policy Chat,0,0.0
2023-09-27,Ring 2,0,0.0
2023-09-27,Roku,0,0.0
2023-09-27,VOXR,0,0.0
2023-09-27,Youtube,0,0.0
2023-09-27,Regal,0,0.0
2023-09-28,Barrington,0,0.0
2023-09-28,Channel Edge,0,0.0
2023-09-28,Google,2,412.33
2023-09-28,Lucent,0,0.0
2023-09-28,O2C,1,272.74
2023-09-28,Other,0,0.0
2023-09-28,Policy Chat,0,0.0
2023-09-28,Ring 2,0,0.0
2023-09-28,Roku,2,307.43
2023-09-28,VOXR,0,0.0
2023-09-28,Youtube,0,0.0
2023-09-28,Regal,1,146.31
2023-09-29,Barrington,2,404.89
2023-09-29,Channel Edge,0,0.0
2023-09-29,Google,2,392.55
2023-09-29,Lucent,0,0.0
2023-09-29,O2C,0,0.0
2023-09-29,Other,0,0.0
2023-09-29,Policy Chat,0,0.0
2023-09-29,Ring 2,0,0.0
2023-09-29,Roku,2,378.32
2023-09-29,VOXR,1,237.58
2023-09-29,Youtube,1,215.63
2023-09-29,Regal,1,111.83
2023-09-30,Barrington,0,0.0
2023-09-30,Channel Edge,0,0.0
2023-09-30,Google,2,435.89
2023-09-30,Lucent,0,0.0
2023-09-30,O2C,1,329.91
2023-09-30,Other,0,0.0
2023-09-30,Policy Chat,0,0.0
2023-09-30,Ring 2,0,0.0
2023-09-30,Roku,0,0.0
2023-09-30,VOXR,1,197.4
2023-09-30,Youtube,0,0.0
2023-09-30,Regal,0,0.0
2023-10-01,Barrington,1,231.77
2023-10-01,Channel Edge,0,0.0
2023-10-01,Google,1,202.69
2023-10-01,Lucent,0,0.0
2023-10-01,O2C,1,313.11
2023-10-01,Other,0,0.0
2023-10-01,Policy Chat,0,0.0
2023-10-01,Ring 2,0,0.0
2023-10-01,Roku,0,0.0
2023-10-01,VOXR,0,0.0
2023-10-01,Youtube,3,445.27
2023-10-01,Regal,1,178.8
2023-10-02,Barrington,1,220.79
2023-10-02,Channel Edge,1,251.58
2023-10-02,Google,0,0.0
2023-10-02,Lucent,0,0.0
2023-10-02,O2C,0,0.0
2023-10-02,Other,0,0.0
2023-10-02,Policy Chat,1,50.0
2023-10-02,Ring 2,0,0.0
2023-10-02,Roku,2,379.2
2023-10-02,VOXR,1,227.26
2023-10-02,Youtube,1,166.11
2023-10-02,Regal,0,0.0
2023-10-03,Barrington,2,536.53
2023-10-03,Channel Edge,0,0.0
2023-10-03,Google,1,192.67
2023-10-03,Lucent,0,0.0
2023-10-03,O2C,0,0.0
2023-10-03,Other,0,0.0
2023-10-03,Policy Chat,0,0.0
2023-10-03,Ring 2,0,0.0
2023-10-03,Roku,0,0.0
2023-10-03,VOXR,0,0.0
2023-10-03,Youtube,1,180.26
2023-10-03,Regal,0,0.0
2023-10-04,Barrington,1,198.01
2023-10-04,Channel Edge,0,0.0
2023-10-04,Google,3,352.81
2023-10-04,Lucent,0,0.0
2023-10-04,O2C,3,631.03
2023-10-04,Other,1,72.96
2023-10-04,Policy Chat,0,0.0
2023-10-04,Ring 2,0,0.0
2023-10-04,Roku,0,0.0
2023-10-04,VOXR,1,185.48
2023-10-04,Youtube,1,170.22
2023-10-04,Regal,0,0.0
2023-10-05,Barrington,0,0.0
2023-10-05,Channel Edge,1,289.53
2023-10-05,Google,1,115.43
2023-10-05,Lucent,0,0.0
2023-10-05,O2C,0,0.0
2023-10-05,Other,0,0.0
2023-10-05,Policy Chat,0,0.0
2023-10-05,Ring 2,0,0.0
2023-10-05,Roku,0,0.0
2023-10-05,VOXR,0,0.0
2023-10-05,Youtube,2,220.64
2023-10-05,Regal,0,0.0
2023-10-06,Barrington,1,235.44
2023-10-06,Channel Edge,0,0.0
2023-10-06,Google,3,525.73
2023-10-06,Lucent,0,0.0
2023-10-06,O2C,0,0.0
2023-10-06,Other,1,52.74
2023-10-06,Policy Chat,1,69.15
2023-10-06,Ring 2,1,468.28
2023-10-06,Roku,0,0.0
2023-10-06,VOXR,0,0.0
2023-10-06,Youtube,0,0.0
2023-10-06,Regal,0,0.0
2023-10-07,Barrington,0,0.0
2023-10-07,Channel Edge,2,556.22
2023-10-07,Google,1,191.27
2023-10-07,Lucent,0,0.0
2023-10-07,O2C,1,285.36
2023-10-07,Other,0,0.0
2023-10-07,Policy Chat,1,87.02
2023-10-07,Ring 2,0,0.0
2023-10-07,Roku,0,0.0
2023-10-07,VOXR,0,0.0
2023-10-07,Youtube,0,0.0
2023-10-07,Regal,1,166.95
2023-10-08,Barrington,0,0.0
2023-10-08,Channel Edge,0,0.0
2023-10-08,Google,1,198.49
2023-10-08,Lucent,0,0.0
2023-10-08,O2C,1,235.32
2023-10-08,Other,1,54.95
2023-10-08,Policy Chat,0,0.0
2023-10-08,Ring 2,0,0.0
2023-10-08,Roku,2,381.64
2023-10-08,VOXR,0,0.0
2023-10-08,Youtube,1,150.34
2023-10-08,Regal,1,160.42
2023-10-09,Barrington,1,240.73
2023-10-09,Channel Edge,0,0.0
2023-10-09,Google,1,217.54
2023-10-09,Lucent,0,0.0
2023-10-09,O2C,2,429.9
2023-10-09,Other,1,59.69
2023-10-09,Policy Chat,0,0.0
2023-10-09,Ring 2,0,0.0
2023-10-09,Roku,1,163.65
2023-10-09,VOXR,0,0.0
2023-10-09,Youtube,0,0.0
2023-10-09,Regal,0,0.0
2023-10-10,Barrington,1,182.99
2023-10-10,Channel Edge,0,0.0
2023-10-10,Google,1,225.34
2023-10-10,Lucent,0,0.0
2023-10-10,O2C,2,417.76
2023-10-10,Other,2,105.12
2023-10-10,Policy Chat,0,0.0
2023-10-10,Ring 2,0,0.0
2023-10-10,Roku,0,0.0
2023-10-10,VOXR,0,0.0
2023-10-10,Youtube,1,175.02
2023-10-10,Regal,0,0.0
2023-10-11,Barrington,0,0.0
2023-10-11,Channel Edge,1,281.66
2023-10-11,Google,6,1313.79
2023-10-11,Lucent,0,0.0
2023-10-11,O2C,1,270.54
2023-10-11,Other,1,64.47
2023-10-11,Policy Chat,2,139.7
2023-10-11,Ring 2,0,0.0
2023-10-11,Roku,1,179.63
2023-10-11,VOXR,0,0.0
2023-10-11,Youtube,0,0.0
2023-10-11,Regal,1,193.09
2023-10-12,Barrington,0,0.0
2023-10-12,Channel Edge,1,219.45
2023-10-12,Google,1,202.6
2023-10-12,Lucent,0,0.0
2023-10-12,O2C,0,0.0
2023-10-12,Other,1,75.85
2023-10-12,Policy Chat,1,89.16
2023-10-12,Ring 2,0,0.0
2023-10-12,Roku,0,0.0
2023-10-12,VOXR,1,202.68
2023-10-12,Youtube,0,0.0
2023-10-12,Regal,0,0.0
2023-10-13,Barrington,1,239.97
2023-10-13,Channel Edge,1,260.45
2023-10-13,Google,2,369.88
2023-10-13,Lucent,0,0.0
2023-10-13,O2C,0,0.0
2023-10-13,Other,2,135.75
2023-10-13,Policy Chat,0,0.0
2023-10-13,Ring 2,0,0.0
2023-10-13,Roku,0,0.0
2023-10-13,VOXR,1,228.02
2023-10-13,Youtube,0,0.0
2023-10-13,Regal,3,381.08
2023-10-14,Barrington,0,0.0
2023-10-14,Channel Edge,2,397.05
2023-10-14,Google,4,689.06
2023-10-14,Lucent,0,0.0
2023-10-14,O2C,1,210.22
2023-10-14,Other,0,0.0
2023-10-14,Policy Chat,0,0.0
2023-10-14,Ring 2,0,0.0
2023-10-14,Roku,2,410.43
2023-10-14,VOXR,1,170.86
2023-10-14,Youtube,1,143.72
2023-10-14,Regal,0,0.0
2023-10-15,Barrington,0,0.0
2023-10-15,Channel Edge,1,202.23
2023-10-15,Google,1,196.57
2023-10-15,Lucent,0,0.0
2023-10-15,O2C,0,0.0
2023-10-15,Other,1,85.29
2023-10-15,Policy Chat,1,74.58
2023-10-15,Ring 2,0,0.0
2023-10-15,Roku,1,151.23
2023-10-15,VOXR,0,0.0
2023-10-15,Youtube,0,0.0
2023-10-15,Regal,0,0.0
2023-10-16,Barrington,0,0.0
2023-10-16,Channel Edge,0,0.0
2023-10-16,Google,1,182.75
2023-10-16,Lucent,1,410.61
2023-10-16,O2C,1,247.26
2023-10-16,Other,0,0.0
2023-10-16,Policy Chat,1,82.72
2023-10-16,Ring 2,0,0.0
2023-10-16,Roku,1,220.15
2023-10-16,VOXR,0,0.0
2023-10-16,Youtube,1,140.83
2023-10-16,Regal,2,394.91
2023-10-17,Barrington,0,0.0
2023-10-17,Channel Edge,0,0.0
2023-10-17,Google,0,0.0
2023-10-17,Lucent,0,0.0
2023-10-17,O2C,0,0.0
2023-10-17,Other,0,0.0
2023-10-17,Policy Chat,0,0.0
2023-10-17,Ring 2,0,0.0
2023-10-17,Roku,0,0.0
2023-10-17,VOXR,1,198.74
2023-10-17,Youtube,0,0.0
2023-10-17,Regal,0,0.0
2023-10-18,Barrington,0,0.0
2023-10-18,Channel Edge,1,117.5
2023-10-18,Google,1,195.3
2023-10-18,Lucent,0,0.0
2023-10-18,O2C,1,193.0
2023-10-18,Other,0,0.0
2023-10-18,Policy Chat,0,0.0
2023-10-18,Ring 2,0,0.0
2023-10-18,Roku,0,0.0
2023-10-18,VOXR,0,0.0
2023-10-18,Youtube,0,0.0
2023-10-18,Regal,0,0.0
2023-10-19,Barrington,1,164.81
2023-10-19,Channel Edge,0,0.0
2023-10-19,Google,3,634.6
2023-10-19,Lucent,0,0.0
2023-10-19,O2C,0,0.0
2023-10-19,Other,2,125.3
2023-10-19,Policy Chat,0,0.0
2023-10-19,Ring 2,0,0.0
2023-10-19,Roku,0,0.0
2023-10-19,VOXR,0,0.0
2023-10-19,Youtube,2,252.84
2023-10-19,Regal,0,0.0
2023-10-20,Barrington,0,0.0
2023-10-20,Channel Edge,1,149.89
2023-10-20,Google,4,1015.79
2023-10-20,Lucent,0,0.0
2023-10-20,O2C,0,0.0
2023-10-20,Other,1,63.56
2023-10-20,Policy Chat,1,78.62
2023-10-20,Ring 2,0,0.0
2023-10-20,Roku,0,0.0
2023-10-20,VOXR,1,194.51
2023-10-20,Youtube,1,165.43
2023-10-20,Regal,0,0.0
2023-10-21,Barrington,0,0.0
2023-10-21,Channel Edge,1,194.1
2023-10-21,Google,1,205.1
2023-10-21,Lucent,0,0.0
2023-10-21,O2C,1,181.28
2023-10-21,Other,0,0.0
2023-10-21,Policy Chat,0,0.0
2023-10-21,Ring 2,0,0.0
2023-10-21,Roku,0,0.0
2023-10-21,VOXR,1,283.9
2023-10-21,Youtube,1,125.25
2023-10-21,Regal,0,0.0
2023-10-22,Barrington,0,0.0
2023-10-22,Channel Edge,2,439.92
2023-10-22,Google,1,178.43
2023-10-22,Lucent,0,0.0
2023-10-22,O2C,1,212.73
2023-10-22,Other,0,0.0
2023-10-22,Policy Chat,1,87.98
2023-10-22,Ring 2,0,0.0
2023-10-22,Roku,0,0.0
2023-10-22,VOXR,0,0.0
2023-10-22,Youtube,1,191.46
2023-10-22,Regal,1,218.82
2023-10-23,Barrington,0,0.0
2023-10-23,Channel Edge,1,193.98
2023-10-23,Google,0,0.0
2023-10-23,Lucent,0,0.0
2023-10-23,O2C,0,0.0
2023-10-23,Other,0,0.0
2023-10-23,Policy Chat,0,0.0
2023-10-23,Ring 2,0,0.0
2023-10-23,Roku,0,0.0
2023-10-23,VOXR,1,248.35
2023-10-23,Youtube,1,169.94
2023-10-23,Regal,0,0.0
2023-10-24,Barrington,0,0.0
2023-10-24,Channel Edge,0,0.0
2023-10-24,Google,0,0.0
2023-10-24,Lucent,0,0.0
2023-10-24,O2C,0,0.0
2023-10-24,Other,0,0.0
2023-10-24,Policy Chat,1,50.0
2023-10-24,Ring 2,0,0.0
2023-10-24,Roku,0,0.0
2023-10-24,VOXR,0,0.0
2023-10-24,Youtube,1,181.45
2023-10-24,Regal,1,189.08
2023-10-25,Barrington,0,0.0
2023-10-25,Channel Edge,0,0.0
2023-10-25,Google,1,195.5
2023-10-25,Lucent,0,0.0
2023-10-25,O2C,0,0.0
2023-10-25,Other,0,0.0
2023-10-25,Policy Chat,0,0.0
2023-10-25,Ring 2,0,0.0
2023-10-25,Roku,0,0.0
2023-10-25,VOXR,2,419.45
2023-10-25,Youtube,0,0.0
2023-10-25,Regal,1,158.82
2023-10-26,Barrington,0,0.0
2023-10-26,Channel Edge,0,0.0
2023-10-26,Google,3,433.23
2023-10-26,Lucent,0,0.0
2023-10-26,O2C,0,0.0
2023-10-26,Other,2,119.06
2023-10-26,Policy Chat,0,0.0
2023-10-26,Ring 2,0,0.0
2023-10-26,Roku,0,0.0
2023-10-26,VOXR,0,0.0
2023-10-26,Youtube,1,168.89
2023-10-26,Regal,0,0.0
2023-10-27,Barrington,1,194.73
2023-10-27,Channel Edge,1,236.2
2023-10-27,Google,1,181.19
2023-10-27,Lucent,0,0.0
2023-10-27,O2C,0,0.0
2023-10-27,Other,0,0.0
2023-10-27,Policy Chat,0,0.0
2023-10-27,Ring 2,0,0.0
2023-10-27,Roku,0,0.0
2023-10-27,VOXR,0,0.0
2023-10-27,Youtube,2,299.62
2023-10-27,Regal,1,178.01
2023-10-28,Barrington,0,0.0
2023-10-28,Channel Edge,0,0.0
2023-10-28,Google,0,0.0
2023-10-28,Lucent,0,0.0
